ZCTA5CE20,GEOID20,CLASSFP20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,GEO_ID2,x,y,GEO_ID,FSF_Buildi,CountModEx,PcModExt,Fath_Build,year500,Per500Fath,Per100Fath,TOTPOP,TOTHOU,POVERT,UNEMP,FEMHH,DISABL,FORBORN,LIMENG,HISPAN,BLACK,ASIAN,INDIGE,OTHTWO,AGE65,AGE19,MHSAGE,MHSVAL,NOHSD,EXTRAC,AGREXT,RENTER,MOBHOM,NOAUTO,UNINSU,avgRainfal,ChangeDev,INTENS,IMPERV,VACAT
77020,77020,B5,G6350,S,20226280,751424,29.7682971,-95.3089712,ZCTA5 77020,-95.30883,29.76845,860Z200US77020,11758,6445,0.548137438,9379,1014,0.108,0.038,26252,9996,0.268007663,0.054977052,0.063252673,0.135412298,0.23662959,0.001960784,0.736743867,0.213088527,0.008608868,0.00472345,0.484915435,0.120219412,0.284283102,62.79401761,120162.0213,0.352576223,0.009869646,0.015828678,0.503320203,0.001688239,0.132470456,0.337272693,1282.60252,0.598,18.10000038,76.58824539,0.01440144
78132,78132,B5,G6350,S,464485031,1721836,29.7588173,-98.1910676,ZCTA5 78132,-98.19002,29.76297,860Z200US78132,20279,2371,0.11691898,17861,679,0.038,0.028,36475,13670,0.028377375,0.019064311,0.018496839,0.138117113,0.06124743,0,0.215764222,0.029581905,0.016504455,0.000959561,0.095873886,0.174886909,0.28435915,21.92253109,461905.7415,0.043575555,0.010421806,0.014676862,0.146335753,0.064621868,0.024740498,0.065336507,882.7818869,2.145,14.29718615,3.898351516,0.381563594
78623,78623,B5,G6350,S,57959119,86233,29.9552854,-98.2168492,ZCTA5 78623,-98.2193,29.95972,860Z200US78623,1948,234,0.120123203,1226,56,0.046,0.038,1132,656,0.035335689,0.017241379,0.081560284,0.142226148,0.037985866,0,0.09540636,0,0.008833922,0,0.081272085,0.347173145,0.077738516,26.51829268,317905.4054,0,0.036679537,0.036679537,0.081560284,0.129432624,0,0.064487633,894.7051107,1.108,14.66792452,2.371533537,0.782608696
77503,77503,B5,G6350,S,16423197,117404,29.6905957,-95.157031,ZCTA5 77503,-95.15783,29.69072,860Z200US77503,6731,3029,0.450007428,7258,808,0.111,0.05,24582,8783,0.1380387,0.081631527,0.073454091,0.113300291,0.233341469,0,0.732243105,0.029696526,0.002115369,0.009071678,0.260719225,0.100032544,0.326132943,51.95383126,122682.1593,0.284973046,0.010024832,0.0107606,0.483947533,0.097813866,0.048469706,0.269569492,1370.849677,11.07,17.73888895,55.93657102,0
77030,77030,B5,G6350,S,6684885,129898,29.7055572,-95.401754,ZCTA5 77030,-95.40248,29.70602,860Z200US77030,2262,2256,0.99734748,2569,1736,0.676,0.055,11787,6524,0.105202721,0.033515444,0.021089959,0.04946845,0.32052261,0.002420181,0.09697124,0.057011962,0.272673284,0.001781624,0.063374905,0.139051497,0.215915839,40.62906193,605856.6835,0.021286948,0.029296542,0.029296542,0.593691676,0,0.100223964,0.050240055,1281.270935,1.821,18.04285731,71.56091438,0.245283019
77031,77031,B5,G6350,S,8175764,18564,29.652205,-95.5462295,ZCTA5 77031,-95.54622,29.65435,860Z200US77031,3474,2049,0.589810017,4011,1430,0.357,0.108,16710,6756,0.307853843,0.054694836,0.066621916,0.083398332,0.368761221,0.008499678,0.620706164,0.188390186,0.03572711,0.003470975,0.3326152,0.101376421,0.310771993,46.29085258,163357.8907,0.315162665,0.007268951,0.013888889,0.567209263,0.014767578,0.063601275,0.377752445,1267.818415,7.096,16.30000051,57.0810307,0
77099,77099,B5,G6350,S,15874632,11095,29.6708695,-95.5859899,ZCTA5 77099,-95.58483,29.67069,860Z200US77099,8897,6969,0.783297741,9555,5333,0.558,0.385,50113,17520,0.262839758,0.071133993,0.121089368,0.10393034,0.433161056,0.016260338,0.439666354,0.351904695,0.126773492,0.002574182,0.19218566,0.096202582,0.328876739,42.30593607,136672.7621,0.292034527,0.008634697,0.010120236,0.642153808,0.00679297,0.100211891,0.329185972,1261.920833,4.54,16.26428563,62.69341867,0
77364,77364,B5,G6350,S,79832919,13429954,30.7729974,-95.2149505,ZCTA5 77364,-95.22167,30.76592,860Z200US77364,6100,933,0.15295082,1740,228,0.131,0.099,2272,1556,0.182022472,0.015736041,0,0.266285211,0.042253521,0,0.038292254,0.111795775,0.019366197,0.001320423,0.086707746,0.381602113,0.155369718,33.89524422,134475.3747,0.10109432,0.031591738,0.087484812,0.108778626,0.335877863,0.028625954,0.17209507,1248.141254,0.502,15.68478264,2.281748598,0.809055118
78023,78023,B5,G6350,S,232607048,556265,29.6215857,-98.7563717,ZCTA5 78023,-98.75443,29.6155,860Z200US78023,12422,2611,0.210191596,11427,613,0.054,0.037,28750,9680,0.038241452,0.031509342,0.040147913,0.095289716,0.0824,0.000516872,0.45373913,0.018852174,0.045147826,0.004904348,0.176278261,0.155130435,0.271408696,24.4660124,290327.1358,0.028704182,0.008821895,0.010072242,0.102165874,0.004648706,0.003275225,0.059831451,838.6385424,2.623,14.91949153,4.831061755,0.376744186
77013,77013,B5,G6350,S,24564994,193468,29.7952684,-95.2339771,ZCTA5 77013,-95.23892,29.79514,860Z200US77013,4103,2504,0.610285157,4224,1313,0.311,0.16,19296,6998,0.282613523,0.057500342,0.12796922,0.141533511,0.365412521,0,0.746838723,0.177031509,0.006840796,0.003886816,0.322864842,0.09079602,0.30721393,47.58259503,104240.8066,0.377210386,0.012767138,0.012767138,0.576948812,0.06022081,0.087487454,0.339047936,1317.113042,5.957,17.94999981,42.63733867,0.015686275
78256,78256,B5,G6350,S,20693683,21749,29.6222885,-98.6261637,ZCTA5 78256,-98.62625,29.62275,860Z200US78256,2791,465,0.166606951,2556,146,0.057,0.039,11554,5664,0.193065406,0.03299359,0.060012503,0.095464774,0.089146616,0.003323154,0.419248745,0.032110092,0.08438636,0.006491258,0.256707634,0.070624892,0.27670071,17.94120763,470254.8625,0.030467572,0.016464071,0.018618249,0.689310273,0,0.067514065,0.067941838,845.074823,14.675,14.29411765,27.13068404,0.157225434
77056,77056,B5,G6350,S,8953112,28609,29.748202,-95.4689478,ZCTA5 77056,-95.46805,29.74846,860Z200US77056,4035,2782,0.689467162,3340,579,0.173,0.073,22062,14647,0.079051744,0.024122919,0.01279119,0.076909107,0.261626326,0.003462704,0.143414015,0.089611096,0.168207778,0.002538301,0.073701387,0.214622428,0.131538392,32.24056121,817055.815,0.020214568,0.075834791,0.075834791,0.61905972,0,0.045912749,0.087078907,1300.395527,2.821,17.78888893,68.37140279,0.137227305
78676,78676,B5,G6350,S,434726805,376616,30.0387499,-98.1595909,ZCTA5 78676,-98.15053,30.04141,860Z200US78676,12113,2530,0.208866507,10095,577,0.057,0.042,15241,7342,0.130778427,0.054694196,0.006797466,0.122972438,0.063644118,0,0.140541959,0,0.006298799,0.002427662,0.10845745,0.257332196,0.224985237,30.12353582,407860.4517,0.07623044,0.007646177,0.011094453,0.199598332,0.056697049,0.01452186,0.140445734,894.692885,0.261,14.20969974,1.662980866,0.779056387
77571,77571,B5,G6350,S,96013300,16556130,29.6884555,-95.0573799,ZCTA5 77571,-95.05917,29.69282,860Z200US77571,16685,11950,0.716212167,17940,1336,0.074,0.018,37298,13875,0.104392639,0.034881321,0.052595576,0.135413869,0.089495415,0.000232072,0.369403185,0.085232452,0.011394713,0.007802027,0.174835112,0.127084562,0.267655102,41.81906306,149390.6904,0.117729643,0.014993261,0.014993261,0.273390591,0.057763928,0.045983127,0.17132191,1395.935698,7.18,17.39404776,41.22701765,0.08913649
77005,77005,B5,G6350,S,9914812,720,29.7184351,-95.4235554,ZCTA5 77005,-95.42415,29.71825,860Z200US77005,8226,6328,0.769268174,9285,3435,0.37,0.128,28310,10597,0.047270412,0.027873459,0.019853605,0.060214978,0.168986224,0.001591934,0.084987637,0.026669022,0.137124691,0.002790533,0.090356764,0.149841046,0.302296008,41.11206002,1170554.77,0.017391807,0.05417371,0.056347098,0.290584578,0.001002707,0.045723453,0.01863376,1287.419801,0.975,17.96249986,65.29875068,0.1875
77046,77046,B5,G6350,S,277413,0,29.7344275,-95.4330986,ZCTA5 77046,-95.4331,29.73443,860Z200US77046,48,45,0.9375,38,17,0.447,0.368,1002,917,0.057884232,0,0,0.026946108,0.201596806,0,0.117764471,0.182634731,0.094810379,0,0.073852295,0.421157685,0,33.65812432,218733.1536,0,0.176978417,0.176978417,0.505992011,0,0.073235686,0.072854291,1291.437253,0.793,17.82791722,88.1442623,0
77047,77047,B5,G6350,S,35746080,598666,29.6106498,-95.3868633,ZCTA5 77047,-95.38664,29.60842,860Z200US77047,12068,7549,0.625538615,11637,3981,0.342,0.122,33199,12450,0.091267809,0.075929773,0.121015894,0.091599145,0.138317419,0,0.290249706,0.59778909,0.025663424,0.00129522,0.159854212,0.085876081,0.300822314,29.26746988,101181.6282,0.111401259,0.010046602,0.010046602,0.27583887,0.06071819,0.033554789,0.172294346,1301.90621,18.037,16.98333348,37.06205889,0.093023256
77066,77066,B5,G6350,S,22367623,43396,29.9572241,-95.5033187,ZCTA5 77066,-95.50279,29.95713,860Z200US77066,10412,7050,0.677103342,10200,2643,0.259,0.158,40053,12195,0.163458884,0.047503892,0.081906369,0.115347165,0.308940654,0.002553146,0.451851297,0.226699623,0.162359873,0.003470402,0.259431254,0.113224977,0.318203381,37.77347273,126779.4937,0.229189146,0.012334123,0.013215131,0.273555462,0.021509911,0.028342472,0.217112326,1248.541536,14.788,17,52.39815335,0.017647059
77038,77038,B5,G6350,S,25124189,185174,29.919329,-95.4412004,ZCTA5 77038,-95.44126,29.91907,860Z200US77038,7555,5728,0.758173395,8200,4516,0.551,0.358,32275,9245,0.249736467,0.016967033,0.116780937,0.066243222,0.382649109,0,0.683594113,0.190890782,0.081766073,0.003501162,0.24796282,0.064725019,0.371649884,34.57787994,139178.1368,0.364847889,0.007065577,0.011113564,0.436551647,0.098909745,0.055074744,0.339612703,1258.111749,17.209,17.21818187,45.72711738,0
77084,77084,B5,G6350,S,82193141,337076,29.8274859,-95.6599197,ZCTA5 77084,-95.66119,29.82702,860Z200US77084,29834,13019,0.43638131,29995,5721,0.191,0.058,107864,37978,0.103442191,0.048116021,0.07703392,0.078655437,0.310854409,0.006260153,0.443910851,0.159191204,0.114431136,0.011375436,0.275068605,0.088889713,0.31095639,30.55824425,123165.7865,0.172812748,0.017726116,0.017726116,0.38880083,0.008962794,0.035937635,0.199680926,1213.81896,8.867,17.5529412,35.05579675,0
77545,77545,B5,G6350,S,38032590,359699,29.5373228,-95.4730425,ZCTA5 77545,-95.47238,29.53733,860Z200US77545,12813,5957,0.464918442,9208,912,0.099,0.064,25755,8562,0.051504012,0.032361326,0.054396878,0.053853621,0.198679868,0.00201323,0.352747039,0.549679674,0.020539701,0.003261503,0.225470782,0.074626286,0.296602601,19.67238963,146556.311,0.17317559,0.033257637,0.040290089,0.174777412,0.086351994,0.011830711,0.191574452,1263.435946,12.464,16.08974374,20.21268316,0
77629,77629,B5,G6350,S,166339499,1364546,29.9774607,-94.43306,ZCTA5 77629,-94.42726,29.97473,860Z200US77629,982,597,0.607942974,634,89,0.14,0.032,782,382,0.071611253,0.086580087,0.026785714,0.208439898,0.085677749,0,0.081841432,0.207161125,0,0,0,0.372122762,0.144501279,43.65706806,100541.7957,0.162861492,0,0.035087719,0.038690476,0.30952381,0,0.145780051,1449.846001,0.099,16.2705203,1.12807784,0
77561,77561,B5,G6350,S,973719,0,30.1347363,-94.7355038,ZCTA5 77561,-94.7355,30.13474,860Z200US77561,37,13,0.351351351,42,5,0.119,0.095,27,15,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,52.5,75000,0,0,0,0,0,0,0.666666667,1460.242389,0.45,17.16893306,2.749768304,0
77440,77440,B5,G6350,S,9979626,22700,28.8901603,-96.1454637,ZCTA5 77440,-96.14607,28.88817,860Z200US77440,84,48,0.571428571,81,12,0.148,0.049,131,51,0,0,0,0,0,0,0.267175573,0,0,0,0.267175573,0,0.404580153,89.38235294,125000,0.448717949,0,0.448717949,0.68627451,0,0,0,1154.924542,0.642,17.73333338,2.30231931,0
79545,79545,B5,G6350,S,591546269,352420,32.4152124,-100.5735387,ZCTA5 79545,-100.57751,32.41805,860Z200US79545,2124,266,0.125235405,1465,93,0.063,0.042,1855,935,0.098113208,0.051820728,0.075471698,0.203773585,0.11212938,0,0.486253369,0.007008086,0,0,0.092183288,0.165498652,0.298113208,54.78128342,89714.94607,0.166666667,0.04516129,0.082580645,0.125336927,0.021563342,0.006738544,0.19083558,566.1600241,0.21,16.12176871,1.039886023,0.051813472
78943,78943,B5,G6350,S,1816359,28598,29.6987964,-96.595534,ZCTA5 78943,-96.59566,29.69719,860Z200US78943,224,25,0.111607143,240,4,0.017,0.008,415,191,0.202409639,0,0,0.026506024,0.207228916,0,0.585542169,0.414457831,0,0,0.38313253,0.125301205,0,35.93455497,25000,0.544578313,0,0,0.382198953,0.518324607,0.439790576,0,1065.779334,0.683,15.06666692,7.904062653,0
78007,78007,B5,G6350,S,73180157,31299657,28.4760721,-98.4084866,ZCTA5 78007,-98.40377,28.4821,860Z200US78007,255,29,0.11372549,268,12,0.045,0.026,204,115,0.12745098,0,0,0.117647059,0,0,0.642156863,0,0,0.024509804,0.215686275,0.098039216,0.460784314,38.67391304,68939.39394,0.045454545,0,0.092592593,0.214285714,0.452380952,0,0.12254902,610.391004,0.66,13.0554455,1.625104451,0.452054795
76953,76953,B5,G6350,S,119419728,315610,31.727528,-100.3199601,ZCTA5 76953,-100.32079,31.72872,860Z200US76953,263,34,0.129277567,220,6,0.027,0.014,67,63,0,0,0,0.179104478,0,0,0,0,0,0,0,0.343283582,0,41.67460317,107692.3077,0,0,0,0.257142857,0,0,0.194029851,584.7781417,0.063,13.86386548,0.247542019,0.25
79118,79118,B5,G6350,S,412735931,9847088,35.1063668,-101.7399112,ZCTA5 79118,-101.74864,35.10102,860Z200US79118,14432,1054,0.073032151,14665,566,0.039,0.023,25963,10774,0.063235815,0.010871704,0.074471314,0.101692247,0.057158264,0.000374283,0.27670146,0.020837345,0.037283827,0.018064168,0.118206679,0.141162423,0.262642992,26.25431595,160184.9545,0.094822703,0.00843575,0.021089375,0.18759486,0.174137408,0.03126581,0.078866588,487.5092287,1.296,10.94070589,3.907344541,0.152637486
78659,78659,B5,G6350,S,302216341,1008453,30.2074166,-97.1253892,ZCTA5 78659,-97.12626,30.20667,860Z200US78659,3350,400,0.119402985,2788,81,0.029,0.022,2855,1416,0.004903678,0.023177413,0.019982624,0.163922942,0.015761821,0,0.094921191,0,0.010507881,0.002451839,0.090718039,0.21295972,0.202451839,30.7069209,261890.2439,0.018404908,0,0,0.073848827,0.236316247,0.017376195,0.07915937,901.8824414,0.2,17.2380328,0.843842935,0.849056604
75641,75641,B5,G6350,S,4350600,0,32.3845457,-94.5756687,ZCTA5 75641,-94.57567,32.38455,860Z200US75641,167,10,0.05988024,56,0,0,0,88,61,0.136363636,0,0.044444444,0.238636364,0.102272727,0,0.147727273,0.772727273,0,0,0,0.147727273,0.125,47.76229508,159000,0.181818182,0,0,0.444444444,0.288888889,0.022222222,0.113636364,1220.109283,0.607,15.53333346,2.365460186,0
77990,77990,B5,G6350,S,345027231,87573510,28.4848883,-96.9248858,ZCTA5 77990,-96.9208,28.47398,860Z200US77990,1122,782,0.696969697,658,210,0.319,0.266,913,515,0.073384447,0.1171875,0,0.26286966,0.030668127,0,0.545454545,0.027382256,0.010952903,0,0.067907996,0.263964951,0.214676889,49.08640777,115770.6093,0.137447405,0.133779264,0.173913043,0.157099698,0.072507553,0.03021148,0.128148959,974.7863522,0.059,15.71424659,0.359602929,0.320652174
75563,75563,B5,G6350,S,416202900,1989359,33.0277728,-94.393045,ZCTA5 75563,-94.38873,33.01837,860Z200US75563,5037,443,0.087949176,2994,54,0.018,0.015,3816,1929,0.178089584,0.049748111,0.036305732,0.218211207,0.014150943,0,0.02672956,0.135744235,0.001048218,0.000786164,0.011530398,0.304507338,0.20466457,49.7037325,115356.212,0.125757036,0.011310085,0.039585297,0.266878981,0.101273885,0.075796178,0.07893319,1289.547937,0.161,18.72985779,1.279856247,0.181058496
76950,76950,B5,G6350,S,4642245878,2218240,30.4359398,-100.5647736,ZCTA5 76950,-100.56563,30.43439,860Z200US76950,6544,1686,0.257640587,4061,716,0.176,0.119,3473,1748,0.126519977,0.025050505,0.088652482,0.092935727,0.128419234,0,0.69075727,0.001151742,0,0.007198388,0.446587964,0.168154333,0.325942989,52.31578947,130981.7945,0.224897774,0.162590879,0.221414408,0.318262411,0.186170213,0.036347518,0.175159236,545.9558733,0.215,16.8062554,0.633014696,0.341935484
79847,79847,B5,G6350,S,2153524249,31296,31.7470306,-105.1753143,ZCTA5 79847,-104.99033,31.7898,860Z200US79847,4360,714,0.163761468,295,21,0.071,0.054,95,60,0.189473684,0,0,0.221052632,0.073684211,0,0.105263158,0,0,0,0.105263158,0.189473684,0.473684211,39.25,100000,0,0,0,0.2,0.266666667,0,0.189473684,312.2356774,0.028,8.355236346,0.141641668,0.066666667
75929,75929,B5,G6350,S,303985313,123036759,31.2266781,-94.1917124,ZCTA5 75929,-94.19735,31.23581,860Z200US75929,2821,224,0.079404467,1606,9,0.006,0.004,1553,1330,0.221506761,0.070789866,0.004975124,0.262717321,0,0,0.001931745,0,0,0,0.01674179,0.332904057,0.176432711,42.62406015,189819.0045,0.066546763,0.020754717,0.024528302,0.266998342,0.260364842,0.013266998,0.164198326,1342.78917,0.089,15.85201909,0.499303467,0.784044017
79015,79015,B5,G6350,S,850755748,3269637,34.947109,-101.9007121,ZCTA5 79015,-101.89925,34.95258,860Z200US79015,10440,777,0.074425287,10290,348,0.034,0.023,22493,8905,0.129114043,0.018862675,0.031679919,0.081625395,0.048148313,0.002803214,0.178411061,0.020450807,0.011648068,0.006579825,0.116791891,0.116658516,0.292757747,40.41487928,228225.8065,0.029698549,0.008627317,0.043649099,0.291808658,0.090369809,0.033825571,0.095274085,474.1859452,0.282,10.85406363,1.379356931,0.318737271
79124,79124,B5,G6350,S,469187645,907483,35.2593241,-102.0474441,ZCTA5 79124,-102.02706,35.26893,860Z200US79124,6368,558,0.087625628,6156,303,0.049,0.036,10847,4476,0.042034781,0.015912599,0.007877775,0.104176356,0.042868996,0,0.136812022,0.004332995,0.032082603,0.008112842,0.034848345,0.205125841,0.277311699,26.32484361,255298.6907,0.058784324,0.010660981,0.013762357,0.1248508,0.061112437,0.007400334,0.06101758,474.7432997,0.689,11.14401707,1.989922273,0
79601,79601,B5,G6350,S,681223168,14316477,32.5728423,-99.6421206,ZCTA5 79601,-99.64924,32.57224,860Z200US79601,11288,1812,0.160524451,10712,762,0.071,0.048,27033,9451,0.235216531,0.024575074,0.054465669,0.143301726,0.085044205,0.001473554,0.249879777,0.1343913,0.033958495,0.004586986,0.166056302,0.117560019,0.219583472,48.03391176,92656.5008,0.174798262,0.015328682,0.020143461,0.517552917,0.068017553,0.055369128,0.157889618,647.9502546,0.669,14.8599711,3.118887499,0.100998238
75063,75063,B5,G6350,S,52393276,329301,32.9106274,-97.0004814,ZCTA5 75063,-96.99614,32.90798,860Z200US75063,9655,4254,0.440600725,7213,2079,0.288,0.057,43705,18255,0.068357272,0.024433977,0.062187318,0.040124024,0.463127789,0.000776748,0.084704267,0.1358197,0.562384167,0.008168402,0.055989017,0.063287953,0.287541471,29.83410025,395398.4596,0.036698811,0.003829275,0.005378195,0.629901105,0.000756254,0.053868528,0.073242995,927.0149824,15.124,15.2724139,54.31240826,0.015962441
75038,75038,B5,G6350,S,19782729,104199,32.8722599,-96.9788098,ZCTA5 75038,-96.97947,32.87234,860Z200US75038,3368,628,0.186460808,2953,239,0.081,0.053,32128,14643,0.111555528,0.032154211,0.056573117,0.05424808,0.39436006,0.02233719,0.175890189,0.326132968,0.302570966,0.003797311,0.064211902,0.070530378,0.25815488,36.87656218,327623.4568,0.063596392,0.001455526,0.001455526,0.820531758,0.003618907,0.044903988,0.161995131,927.3016755,9.906,15.41052633,55.47311438,0
76367,76367,B5,G6350,S,480399671,8218573,33.9714605,-98.7148405,ZCTA5 76367,-98.71683,33.9736,860Z200US76367,6285,1007,0.160222753,6488,601,0.093,0.047,13471,4282,0.070936783,0.007020702,0.064573762,0.12160468,0.031400787,0.000637298,0.16257145,0.111350308,0.000742335,0.002375473,0.072080766,0.140449855,0.194788806,47.09294722,117357.7844,0.190261143,0.035357737,0.040349418,0.147524247,0.06661562,0.014037774,0.076159632,727.6164422,0.284,14.98861785,2.093101301,0.032967033
75001,75001,B5,G6350,S,9718688,8702,32.9600471,-96.8372399,ZCTA5 75001,-96.83808,32.96014,860Z200US75001,2287,88,0.038478356,2219,40,0.018,0.012,16287,9896,0.09180348,0.026129944,0.039388795,0.04721505,0.238779395,0.000585556,0.256585006,0.169583103,0.091484006,0.008227421,0.169214711,0.086326518,0.150549518,29.4297696,318027.8174,0.046671949,0.006474238,0.006474238,0.84131296,0,0.026032824,0.180929546,986.217577,2.548,15.81111113,73.89349496,0.075400566
75043,75043,B5,G6350,S,37989559,13429042,32.8557718,-96.5782141,ZCTA5 75043,-96.57986,32.85711,860Z200US75043,17529,1591,0.090763877,16312,594,0.036,0.025,64845,22985,0.110189298,0.04463767,0.089182419,0.107692545,0.218351453,0.002332313,0.341522091,0.215051276,0.06947336,0.009823425,0.208250443,0.122692575,0.300161925,40.30256689,140180.6637,0.168257757,0.001385724,0.002771448,0.397449328,0,0.067957185,0.226716273,1035.744493,3.86,14.8877551,33.38962745,0.075728155
76502,76502,B5,G6350,S,150914991,9174519,31.1040222,-97.4120454,ZCTA5 76502,-97.41082,31.09389,860Z200US76502,24233,1872,0.077250031,12690,346,0.027,0.018,45515,17663,0.114170689,0.034866246,0.064471131,0.139990636,0.050554762,0,0.230165879,0.088454356,0.018938811,0.000878831,0.123607602,0.160386686,0.31143579,29.72108362,138525.6642,0.059680516,0.003934155,0.010353039,0.328845221,0.043910723,0.061499272,0.08260317,902.610223,4.942,14.30696206,10.61369897,0.079148936
